471	translate.google.com.mx	5574665384	1	2/18/13	YAJI_DBA                      
4607	www.google.ee	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
3742	www.google.com.ni	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
2662	www.google.fr	5574713581	1	2/18/13	YAJI_DBA                      
3089	www.google.me	5574636783	1	2/18/13	YAJI_DBA                      
1249	www.google.co.in	5574636783	1	2/18/13	YAJI_DBA                      
5832	www.google.pt	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
5464	www.google.md	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
5215	www.google.jo	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
2078	www.google.com.ng	5574639304	1	2/18/13	YAJI_DBA                      
2015	www.google.com.mt	5574679764	1	2/18/13	YAJI_DBA                      
5793	www.google.ps	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
4106	www.google.com.sa	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
283	plus.url.google.com	5574636783	1	2/18/13	YAJI_DBA                      
5310	www.google.lk	5574856753	1	3/26/14	SHIDLEKAR_DBA                 
4736	www.google.fr	5574856753	1	3/26/14	SHIDLEKAR_DBA                 
6036	www.google.si	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
2915	www.google.it	5574713581	1	2/18/13	YAJI_DBA                      
4625	www.google.ee	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
5259	www.google.kz	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
2893	www.google.is	5574737746	1	2/18/13	YAJI_DBA                      
4501	www.google.de	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
5645	www.google.mv	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
5332	www.google.lt	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
1509	www.google.com.	5574679764	1	2/18/13	YAJI_DBA                      
292	plus.url.google.com	5574707259	1	2/18/13	YAJI_DBA                      
4894	www.google.hn	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
530	translate.google.com.vn	5574628922	1	2/18/13	YAJI_DBA                      
1826	www.google.com.gh	5574642932	1	2/18/13	YAJI_DBA                      
2299	www.google.com.qa	5574966629	1	2/18/13	YAJI_DBA                      
2038	www.google.com.mx	5574679764	1	2/18/13	YAJI_DBA                      
5707	www.google.no	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
1790	www.google.com.ec	5574765554	1	2/18/13	YAJI_DBA                      
1439	www.google.co.ve	5574674899	1	2/18/13	YAJI_DBA                      
3925	www.google.com.ph	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
2517	www.google.de	5574649121	1	2/18/13	YAJI_DBA                      
1953	www.google.com.kw	5574807392	1	2/18/13	YAJI_DBA                      
3809	www.google.com.np	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
4175	www.google.com.sg	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
3745	www.google.com.ni	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
2568	www.google.dz	5574687551	1	2/18/13	YAJI_DBA                      
1851	www.google.com.gt	5574665384	1	2/18/13	YAJI_DBA                      
2584	www.google.ee	5574639304	1	2/18/13	YAJI_DBA                      
763	translate.google.ro	5574634006	1	2/18/13	YAJI_DBA                      
2773	www.google.hr	5574674899	1	2/18/13	YAJI_DBA                      
6137	www.google.tn	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
61	images.google.ca	5574687551	1	2/18/13	YAJI_DBA                      
1977	www.google.com.lb	5574966629	1	2/18/13	YAJI_DBA                      
1847	www.google.com.gt	5574636783	1	2/18/13	YAJI_DBA                      
1651	www.google.com.bo	5574737746	1	2/18/13	YAJI_DBA                      
5991	www.google.se	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
3040	www.google.lv	5574634006	1	2/18/13	YAJI_DBA                      
243	maps.google.de	5574674899	1	2/18/13	YAJI_DBA                      
2420	www.google.com.ua	5574634750	1	2/18/13	YAJI_DBA                      
4513	www.google.dk	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
4078	www.google.com.qa	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
1876	www.google.com.hk	5574674899	1	2/18/13	YAJI_DBA                      
795	translate.google.ru	5574674899	1	2/18/13	YAJI_DBA                      
4621	www.google.ee	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
2377	www.google.com.tr	5574639304	1	2/18/13	YAJI_DBA                      
692	translate.google.it	5574630747	1	2/18/13	YAJI_DBA                      
2848	www.google.ie	5574765554	1	2/18/13	YAJI_DBA                      
1218	www.google.co.id	5574966629	1	2/18/13	YAJI_DBA                      
4010	www.google.com.pr	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
700	translate.google.it	5574649121	1	2/18/13	YAJI_DBA                      
1026	www.google.bg	5574679764	1	2/18/13	YAJI_DBA                      
1182	www.google.co.cr	5574642932	1	2/18/13	YAJI_DBA                      
2814	www.google.hu	5574639304	1	2/18/13	YAJI_DBA                      
3079	www.google.md	5574775120	1	2/18/13	YAJI_DBA                      
2282	www.google.com.qa	5574634750	1	2/18/13	YAJI_DBA                      
3669	www.google.com.my	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
4524	www.google.dk	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
3372	www.google.se	5574679764	1	2/18/13	YAJI_DBA                      
1641	www.google.com.bo	5574639304	1	2/18/13	YAJI_DBA                      
4769	www.google.ge	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
2681	www.google.ge	5574674899	1	2/18/13	YAJI_DBA                      
4037	www.google.com.py	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
5542	www.google.mn	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
3016	www.google.lu	5574633013	1	2/18/13	YAJI_DBA                      
4213	www.google.com.sv	5574934916	1	3/26/14	SHIDLEKAR_DBA                 
5431	www.google.lv	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
3721	www.google.com.ng	5574934916	1	3/26/14	SHIDLEKAR_DBA                 
3188	www.google.nl	5574679764	1	2/18/13	YAJI_DBA                      
1672	www.google.com.br	5574707259	1	2/18/13	YAJI_DBA                      
2793	www.google.ht	5574649121	1	2/18/13	YAJI_DBA                      
852	www.google.ae	5574628922	1	2/18/13	YAJI_DBA                      
570	translate.google.cz	5574737746	1	2/18/13	YAJI_DBA                      
3649	www.google.com.mx	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
5769	www.google.pl	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
5277	www.google.kz	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
541	translate.google.com.vn	5574673347	1	2/18/13	YAJI_DBA                      
5149	www.google.is	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
5516	www.google.me	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
4227	www.google.com.tr	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
5628	www.google.mv	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
563	translate.google.cz	5574665384	1	2/18/13	YAJI_DBA                      
5178	www.google.it	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
5864	www.google.ro	5574630834	1	3/26/14	SHIDLEKAR_DBA                 
6076	www.google.sk	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
4441	www.google.cz	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
1670	www.google.com.br	5574679764	1	2/18/13	YAJI_DBA                      
2859	www.google.iq	5574636783	1	2/18/13	YAJI_DBA                      
5679	www.google.nl	5574856753	1	3/26/14	SHIDLEKAR_DBA                 
4315	www.google.com.ua	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
4574	www.google.dz	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
3018	www.google.lu	5574634750	1	2/18/13	YAJI_DBA                      
2995	www.google.lt	5574634750	1	2/18/13	YAJI_DBA                      
2173	www.google.com.pe	5574665384	1	2/18/13	YAJI_DBA                      
5949	www.google.ru	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
817	translate.googleusercontent.com	5574673347	1	2/18/13	YAJI_DBA                      
4013	www.google.com.pr	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
792	translate.google.ru	5574649121	1	2/18/13	YAJI_DBA                      
6163	www.google.tt	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
3048	www.google.lv	5574673347	1	2/18/13	YAJI_DBA                      
98	images.google.com	5574634986	1	2/18/13	YAJI_DBA                      
3032	www.google.lu	5574765554	1	2/18/13	YAJI_DBA                      
740	translate.google.pl	5574634006	1	2/18/13	YAJI_DBA                      
4608	www.google.ee	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
1468	www.google.co.za	5574765554	1	2/18/13	YAJI_DBA                      
2139	www.google.com.np	5575025427	1	2/18/13	YAJI_DBA                      
1668	www.google.com.br	5574673347	1	2/18/13	YAJI_DBA                      
3078	www.google.md	5574765554	1	2/18/13	YAJI_DBA                      
5162	www.google.is	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
1845	www.google.com.gt	5574634750	1	2/18/13	YAJI_DBA                      
4178	www.google.com.sg	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
529	translate.google.com.ua	5575025427	1	2/18/13	YAJI_DBA                      
5899	www.google.ro	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
2732	www.google.gr	5574737746	1	2/18/13	YAJI_DBA                      
4015	www.google.com.pr	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
3802	www.google.com.np	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
2751	www.google.hn	5574679764	1	2/18/13	YAJI_DBA                      
5422	www.google.lv	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
2892	www.google.is	5574713581	1	2/18/13	YAJI_DBA                      
4182	www.google.com.sg	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
4667	www.google.es	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
1376	www.google.co.nz	5574765554	1	2/18/13	YAJI_DBA                      
2460	www.google.com.uy	5574966629	1	2/18/13	YAJI_DBA                      
5430	www.google.lv	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
4089	www.google.com.qa	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
917	www.google.am	5574775120	1	2/18/13	YAJI_DBA                      
2706	www.google.gp	5574687551	1	2/18/13	YAJI_DBA                      
18	feedproxy.google.com	5574737746	1	2/18/13	YAJI_DBA                      
3220	www.google.no	5575025427	1	2/18/13	YAJI_DBA                      
709	translate.google.it	5574765554	1	2/18/13	YAJI_DBA                      
6026	www.google.se	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
3566	www.google.com.ly	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
5333	www.google.lt	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
1916	www.google.com.kh	5574636783	1	2/18/13	YAJI_DBA                      
5292	www.google.lk	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
3466	www.google.tt	5574707259	1	2/18/13	YAJI_DBA                      
4587	www.google.dz	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
1322	www.google.co.kr	5574665384	1	2/18/13	YAJI_DBA                      
471	news.google.com	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
248	images.google.fr	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
5567	www.google.mn	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
2957	www.google.com.br	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
1594	www.google.al	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
2549	www.google.dk	5574765554	1	2/18/13	YAJI_DBA                      
2389	www.google.co.ma	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
1918	www.google.by	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
6017	www.google.se	5574934916	1	3/26/14	SHIDLEKAR_DBA                 
5468	www.google.md	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
1346	www.google.co.ma	5574673347	1	2/18/13	YAJI_DBA                      
2124	www.google.co.cr	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
5302	www.google.lk	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
2080	www.google.cm	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
1428	translate.google.ru	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
755	translate.google.com.br	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
4242	www.google.com.tr	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
389	translate.google.co.uk	5574807392	1	2/18/13	YAJI_DBA                      
3365	www.google.com.jm	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
776	translate.google.ro	5574713581	1	2/18/13	YAJI_DBA                      
2023	www.google.cl	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
3447	www.google.com.kw	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
473	news.google.com	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
551	translate.google.ca	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
3348	www.google.com.hk	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
1714	www.google.az	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
166	images.google.com	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
877	translate.google.com.tr	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
2488	www.google.cz	5574634006	1	2/18/13	YAJI_DBA                      
715	translate.google.com	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
1960	www.google.ca	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
5588	www.google.mu	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
3346	www.google.com.hk	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
450	maps.google.de	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
2896	www.google.com.bn	5574881131	1	3/26/14	SHIDLEKAR_DBA                 
816	translate.google.com.hk	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
2978	www.google.com.br	5574881131	1	3/26/14	SHIDLEKAR_DBA                 
2879	www.google.com.bn	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
1308	translate.google.nl	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
2856	www.google.iq	5574634006	1	2/18/13	YAJI_DBA                      
4181	www.google.com.sg	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
675	translate.google.co.uk	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
4364	www.google.com.uy	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
1081	translate.google.es	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
1144	translate.google.fr	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
5996	www.google.se	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
5710	www.google.no	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
3325	www.google.rs	5574674899	1	2/18/13	YAJI_DBA                      
1981	www.google.ch	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
4099	www.google.com.qa	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
84	images.google.ca	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
1327	translate.google.pl	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
940	www.google.at	5574775120	1	2/18/13	YAJI_DBA                      
1268	translate.google.it	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
1859	www.google.bs	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
5731	www.google.no	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
3102	www.google.com.cy	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
2061	www.google.com.my	5574679764	1	2/18/13	YAJI_DBA                      
1491	webcache.googleusercontent.com	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
839	translate.google.com.mx	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
2042	www.google.cl	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
2612	www.google.co.za	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
351	images.google.ru	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
1104	translate.google.es	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
3039	www.google.com.co	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
1796	www.google.be	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
799	translate.google.com.hk	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
5914	www.google.rs	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
2692	www.google.com.	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
2286	www.google.co.jp	5574934916	1	3/26/14	SHIDLEKAR_DBA                 
2917	www.google.com.bo	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
5771	www.google.pl	5574934916	1	3/26/14	SHIDLEKAR_DBA                 
759	translate.google.com.br	5574856753	1	3/26/14	SHIDLEKAR_DBA                 
1735	www.google.ba	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
63	google.com	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
553	translate.google.ca	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
2635	www.google.com	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
3449	www.google.com.kw	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
2551	www.google.co.ve	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
1245	www.google.co.in	5574633013	1	2/18/13	YAJI_DBA                      
5079	www.google.ie	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
1697	www.google.az	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
959	translate.google.com.vn	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
5691	www.google.nl	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
